35,678,0,1014,0,132,180,192,222,237
35,282,0,49148,139,102,139,255,255,255
44,24,0,229,0,132,180,192,222,237
51,775,0,6096,249,34,48,255,255,255
34,4319,0,6511,74,112,35,255,255,255
57,659,0,4251,0,132,180,192,222,237
82,0,0,8647,0,132,180,192,222,237
48,938,0,3144,0,132,180,192,222,237
35,4796,0,9853,0,132,180,192,222,237
31,0,0,540,0,132,180,192,222,237
88,3280,0,6157,0,132,180,192,222,237
65,15914,0,5929,0,132,180,192,222,237
67,14,0,38290,0,132,180,192,222,237
40,1476,0,37023,157,88,46,217,177,126
50,41,0,72,0,132,180,192,222,237
43,274,0,5099,0,132,180,192,222,237
48,8671,0,200558,0,132,180,192,222,237
72,3379,0,13235,0,132,180,192,222,237
23,3053,0,11244,171,184,194,255,255,255
24,1178,0,332,0,132,180,192,222,237
75,8,0,40253,0,132,180,192,222,237
76,16705,0,12322,0,132,180,192,222,237
31,4703,0,20065,0,132,180,192,222,237
74,5105,0,32720,255,0,0,101,176,218
44,3136,0,174285,255,0,0,101,176,218
36,3151,0,8042,0,132,180,192,222,237
48,72,0,14114,0,132,180,192,222,237
59,360,0,38838,157,88,46,217,177,126
44,0,0,7846,0,132,180,192,222,237
35,2054,0,76163,0,132,180,192,222,237
42,1405,0,3167,180,11,67,204,51,102
32,4742,0,19696,157,88,46,217,177,126
57,879,0,329,0,132,180,192,222,237
50,523,0,4574,0,132,180,192,222,237
51,1536,1,2856,0,132,180,192,222,237
20,3755,0,5449,199,12,30,255,255,255
24,8,0,956,157,88,46,217,177,126
48,171,0,1543,153,0,0,223,223,223
37,6001,0,16468,0,132,180,189,220,173
53,345,0,5705,204,51,102,192,222,237
45,143,0,35630,59,148,217,200,168,103
69,195,0,13720,250,116,62,255,255,255
57,19,0,51753,208,43,85,255,255,255
76,774,0,656,0,132,180,192,222,237
33,1901,0,4789,0,132,180,192,222,237
44,3819,0,7518,255,51,0,134,164,166
32,16766,0,34996,0,153,185,94,212,220
43,19456,0,11057,0,132,180,192,222,237
57,30725,0,73328,0,132,180,255,255,255
69,793,0,7315,0,132,180,192,222,237
49,4,0,194907,0,132,180,192,222,237
24,427,0,606,0,132,180,192,222,237
73,8,0,378,147,166,68,238,238,238
69,15,0,3188,0,132,180,192,222,237
51,39,0,845,0,132,180,192,222,237
54,59,0,94418,0,132,180,192,222,237
55,17400,0,50127,0,132,180,255,255,255
38,1820,0,715,0,132,180,192,222,237
45,7335,0,123164,0,131,193,255,255,255
32,70,0,196,0,132,180,192,222,237
55,1,0,316,0,132,180,192,222,237
30,5884,0,4019,0,132,180,192,222,237
70,1647,0,185821,119,8,255,213,28,255
91,3055,0,25077,146,102,204,255,255,255
50,759,0,25105,0,132,180,168,199,247
41,134,0,12131,137,201,250,255,255,255
63,22169,0,11751,250,116,62,255,255,255
31,648,0,19285,47,194,239,24,26,30
41,152,0,354,0,132,180,192,222,237
29,6687,0,26877,47,194,239,24,26,30
33,49744,0,67132,29,14,30,178,176,189
22,1454,0,34634,0,132,180,192,222,237
57,0,0,1861,0,132,180,192,222,237
43,3071,0,5803,245,101,5,245,95,8
45,76,0,418,0,132,180,192,222,237
57,4581,0,16325,255,51,0,134,164,166
69,0,0,29566,0,132,180,192,222,237
50,788,0,4987,255,102,153,255,255,255
74,1,0,37554,0,132,180,192,222,237
43,43,0,13129,0,132,180,192,222,237
59,1007,0,39003,102,102,107,255,255,255
69,39,0,1306,0,132,180,192,222,237
74,0,0,63491,0,132,180,192,222,237
56,6240,0,20673,0,132,180,192,222,237
49,2802,0,13517,255,204,77,255,255,255
88,2206,0,2834,0,132,180,192,222,237
43,5193,0,7698,78,10,112,255,255,255
62,3,0,32,0,132,180,192,222,237
48,3,0,616,208,43,85,130,157,94
43,1820,0,772,250,116,62,238,238,238
64,4516,1,57730,0,132,180,192,222,237
58,20331,0,4607,0,132,180,192,222,237
75,323,0,618,0,132,180,192,222,237
19,905,0,886,180,11,67,204,51,102
48,435,0,24470,180,11,67,204,51,102
50,13146,0,6996,0,132,180,192,222,237
25,2892,0,4408,0,132,180,192,222,237
43,2509,0,65114,0,132,180,192,222,237
31,121,0,267,0,132,180,192,222,237
60,25521,0,64855,229,195,201,255,255,255
63,19326,0,1923,0,132,180,192,222,237
37,10970,0,27524,47,194,239,255,255,255
52,4496,1,4054,0,132,180,192,222,237
70,2,0,37776,0,132,180,192,222,237
56,900,1,3676,0,132,180,255,255,255
49,0,0,14397,0,132,180,192,222,237
47,26,0,1165,0,132,180,192,222,237
63,2,0,58775,0,132,180,192,222,237
56,2415,0,18063,0,132,180,192,222,237
55,530,0,4648,0,132,180,192,222,237
49,342,0,44440,37,143,127,255,255,255
51,19,0,7436,0,132,180,255,255,255
36,15875,0,23896,0,132,180,255,255,255
45,2295,0,1549,0,132,180,192,222,237
69,1683,0,1397,0,132,180,192,222,237
57,31,0,33,0,132,180,192,222,237
64,9387,0,14151,0,132,180,255,255,255
50,17551,0,36361,0,132,180,192,222,237
67,0,0,7020,0,132,180,192,222,237
40,62,0,6117,0,132,180,192,222,237
46,75973,0,188351,0,132,180,192,222,237
40,2,0,8395,0,132,180,192,222,237
46,798,0,1431,31,152,199,198,226,238
66,145,0,17581,255,116,9,24,26,30
50,6060,0,8275,0,132,180,192,222,237
55,0,0,70785,0,132,180,192,222,237
24,0,0,75454,0,132,180,192,222,237
26,339,0,12265,85,26,139,255,255,255
44,17104,1,60864,146,102,204,255,255,255
48,1985,0,2549,0,132,180,192,222,237
76,22836,0,44410,204,51,102,219,233,237
70,3358,0,2532,0,132,180,192,222,237
54,825,0,4449,197,140,250,255,255,255
56,195,0,1271,0,132,180,192,222,237
60,203,0,32705,23,26,89,255,255,255
49,5374,0,5028,0,132,180,192,222,237
36,473,0,64,0,132,180,192,222,237
33,52,0,834,0,132,180,192,222,237
47,280,0,3232,0,132,180,192,222,237
37,0,0,902,0,132,180,192,222,237
65,486,0,30471,0,132,180,192,222,237
67,184,0,812,0,132,180,192,222,237
58,61,0,1331,14,56,99,192,222,237
31,6890,0,6727,0,132,180,192,222,237
62,73,0,1496,0,132,180,168,199,247
41,19,0,37131,189,11,32,255,255,255
69,779,0,875,0,132,180,192,222,237
67,3,0,407,0,132,180,192,222,237
60,362,0,3313,255,0,0,101,176,218
58,116,0,23966,0,132,180,192,222,237
32,3401,0,2112,0,132,180,192,222,237
60,0,0,180,0,132,180,192,222,237
59,5169,0,38769,0,132,180,192,222,237
57,25,0,4208,0,153,185,94,212,220
60,56,0,17921,4,20,26,255,255,255
21,1127,0,128183,75,190,232,255,255,255
68,4,0,43274,0,132,180,192,222,237
56,2526,0,31362,0,132,180,192,222,237
66,7,0,1656,0,132,180,192,222,237
54,131,1,346,0,132,180,192,222,237
62,1081,0,7394,0,132,180,192,222,237
58,16994,0,3395,0,132,180,192,222,237
38,175,0,47366,0,132,180,255,255,255
44,754,0,5549,0,132,180,192,222,237
42,608,0,20774,0,132,180,168,199,247
33,1,0,24293,0,153,185,94,212,220
53,904,0,17090,0,132,180,255,255,255
71,1998,0,34603,15,183,255,255,255,255
53,7813,0,5828,74,145,60,238,238,238
34,1409,0,3434,0,132,180,192,222,237
33,241,0,9005,147,166,68,238,238,238
51,3,0,108462,0,132,180,192,222,237
62,1,0,9,0,132,180,192,222,237
53,1976,0,3849,0,132,180,192,222,237
34,32929,0,109543,0,132,180,192,222,237
52,39065,0,70242,85,68,51,255,255,255
42,2788,0,974,0,132,180,192,222,237
61,3467,0,34296,0,132,180,192,222,237
39,4204,0,6600,121,182,231,121,182,231
38,941,0,4823,171,184,194,255,255,255
42,559,0,2665,0,132,180,192,222,237
37,7460,0,26415,0,132,180,192,222,237
41,37,0,72,0,132,180,192,222,237
61,3561,0,3545,0,132,180,192,222,237
66,551,0,752,0,132,180,192,222,237
49,8,0,1611,0,132,180,192,222,237
59,0,0,3025,0,132,180,192,222,237
67,0,0,595187,0,132,180,192,222,237
66,88,0,271,0,132,180,192,222,237
89,0,0,18,0,132,180,192,222,237
53,0,0,95808,0,132,180,192,222,237
83,2364,0,11434,224,18,69,255,255,255
62,9466,0,25163,255,204,77,255,255,255
36,388,0,621,0,132,180,192,222,237
35,1,0,129752,0,132,180,192,222,237
62,1795,0,4257,0,132,180,192,222,237
58,10088,0,14438,0,132,180,192,222,237
54,676,0,8032,0,132,180,192,222,237
71,2554,0,42510,0,0,255,135,188,68
59,2178,0,9640,0,153,185,94,212,220
70,4454,0,5406,221,46,68,255,255,255
41,1968,0,7863,0,132,180,192,222,237
35,916,0,2185,0,132,180,192,222,237
52,6,0,671,0,132,180,189,220,173
64,3278,0,12778,171,184,194,192,222,237
58,1691,0,13331,14,64,107,255,255,255
28,1989,0,4201,0,132,180,192,222,237
55,1258,0,982,59,148,217,255,255,255
30,214,0,269,47,194,239,24,26,30
62,2942,0,4918,47,194,239,255,255,255
36,452,0,18891,153,0,0,192,222,237
50,537,1,61343,147,166,68,255,255,255
54,8893,0,14339,255,0,0,101,176,218
57,54,0,8,0,132,180,192,222,237
47,2959,0,2781,47,194,239,24,26,30
54,4,0,4320,0,132,180,192,222,237
59,2395,0,1805,0,132,180,192,222,237
53,302,0,783,0,132,180,192,222,237
44,3489,1,87326,0,132,180,255,255,255
50,595,0,671,0,132,180,192,222,237
47,4257,0,24482,0,132,180,192,222,237
71,3847,0,25793,255,0,0,255,255,255
56,88,0,842,47,194,239,24,26,30
57,122,0,78590,57,17,143,255,255,255
45,2288,0,54494,0,132,180,192,222,237
54,14,0,303,0,132,180,192,222,237
34,327,0,2316,0,132,180,192,222,237
31,2529,0,6390,0,132,180,192,222,237
65,2833,0,1658,0,132,180,255,255,255
54,828,0,84748,0,153,185,94,212,220
78,124,0,62017,0,132,180,192,222,237
68,27949,0,10514,0,132,180,192,222,237
76,56,0,3463,0,132,180,192,222,237
52,12,0,43,0,132,180,192,222,237
49,145,0,1266,0,132,180,192,222,237
73,2856,0,5572,0,132,180,192,222,237
40,789,0,2039,59,148,217,255,255,255
68,15,0,26250,0,132,180,192,222,237
56,165,0,428,0,132,180,192,222,237
61,195,0,2075,255,51,0,255,255,255
43,704,0,1535,0,132,180,192,222,237
26,128,0,8787,20,97,12,3,43,5
59,366,0,2279,59,148,217,173,241,252
46,6,0,10,0,132,180,192,222,237
66,0,0,532,0,153,204,255,248,173
53,2103,0,7021,255,0,0,101,176,218
47,80,5,37714,0,132,180,255,255,255
34,1428,0,1806,0,132,180,192,222,237
42,900,0,855,0,132,180,192,222,237
52,2,0,56827,0,132,180,168,199,247
55,8155,0,33162,0,132,180,192,222,237
68,10203,0,20841,74,145,60,255,255,255
69,2316,0,5582,0,132,180,255,255,255
86,1510,0,3132,0,132,180,192,222,237
49,239,0,15654,0,132,180,255,255,255
55,2355,0,28145,146,102,204,238,238,238
42,128065,0,219690,0,132,180,192,222,237
39,4563,0,32046,59,148,217,255,255,255
53,910,0,8882,0,132,180,192,222,237
67,7,1,97,0,132,180,192,222,237
65,1001,0,36898,245,171,181,255,255,255
52,1052,0,2487,0,132,180,192,222,237
45,3694,0,10401,64,56,17,255,255,255
41,1060,0,40954,0,132,180,192,222,237
49,3148,0,11820,221,46,68,192,222,237
49,239,0,3504,12,0,179,255,255,255
54,16196,0,24184,0,132,180,192,222,237
71,2492,0,3836,0,132,180,192,222,237
46,1040,0,104309,0,132,180,192,222,237
35,880,0,6893,0,132,180,192,222,237
56,1701,0,2311,208,43,85,130,157,94
48,270,0,471,47,194,239,24,26,30
53,892,0,12444,219,21,137,255,255,255
45,8618,0,7610,51,51,51,238,238,238
48,2863,0,48614,0,132,180,192,222,237
34,3914,0,10547,0,132,180,192,222,237
41,24,0,917,250,116,62,192,222,237
33,4217,0,40771,0,132,180,255,255,255
50,2874,0,2881,0,132,180,192,222,237
34,6096,0,4656,0,132,180,192,222,237
63,28,0,6014,0,132,180,192,222,237
43,9224,0,2582,0,132,180,192,222,237
72,142,0,199740,0,132,180,189,220,173
65,1576,0,2302,0,132,180,192,222,237
64,7327,0,11476,255,0,0,242,225,149
47,5524,0,461093,180,11,67,204,51,102
49,5,0,5,0,132,180,192,222,237
32,3137,0,17577,0,132,180,255,255,255
70,4044,0,3107,0,132,180,192,222,237
31,7823,0,45669,255,36,135,255,255,255
45,24,0,1385,0,132,180,192,222,237
28,1048,0,3696,116,166,238,68,86,188
15,2,0,103,0,132,180,192,222,237
57,186,0,959,255,114,86,255,255,255
79,19728,0,13209,0,132,180,192,222,237
51,775,0,48828,13,10,112,255,255,255
68,13928,0,35059,0,132,180,255,255,255
31,343,0,5193,221,46,68,255,255,255
38,676,0,17030,146,102,204,255,255,255
60,54,0,2009,153,0,0,223,223,223
57,619,0,2782,0,132,180,192,222,237
76,45297,0,23951,245,171,181,255,255,255
69,37082,0,32236,85,114,171,219,15,107
45,117,0,48109,0,132,180,255,255,255
41,29348,0,55752,0,132,180,192,222,237
51,6345,0,392,0,132,180,192,222,237
53,14387,0,22277,0,132,180,192,222,237
72,6092,0,11197,0,132,180,192,222,237
70,1206,0,395,0,132,180,255,255,255
54,277,0,5509,0,132,180,192,222,237
66,2479,0,4492,255,0,0,101,176,218
61,163,0,18457,0,132,180,192,222,237
58,23818,0,49589,221,46,68,255,255,255
61,12424,0,62823,221,46,68,255,255,255
60,2563,0,2294,0,132,180,192,222,237
82,11116,0,35734,0,132,180,192,222,237
58,18843,0,14634,237,14,166,255,255,255
55,1310,0,3599,8,114,245,255,255,255
70,18,0,19559,31,152,199,198,226,238
68,9050,1,22544,98,11,11,255,255,255
50,9104,0,30723,221,46,68,34,128,169
30,66074,0,114,0,132,180,192,222,237
74,32852,0,39489,0,132,180,192,222,237
49,1452,0,42775,67,209,202,238,238,238
39,1895,0,5770,143,8,76,255,255,255
83,505,0,8026,0,132,180,192,222,237
59,511,0,2787,0,132,180,192,222,237
64,4007,0,27660,0,132,180,192,222,237
36,2066,0,126593,153,5,0,255,255,255
49,869,0,4766,14,51,235,255,255,255
64,6,0,76,0,132,180,192,222,237
58,305,0,886,0,132,180,192,222,237
55,42631,0,91208,75,12,74,128,67,75
47,2759,0,4633,0,132,180,192,222,237
46,1857,0,8005,0,132,180,255,255,255
36,174,0,1002,0,132,180,192,222,237
32,952,0,2262,0,132,180,192,222,237
61,750,0,10892,0,132,180,192,222,237
29,101,0,2909,0,132,180,192,222,237
59,32892,0,8891,0,132,180,192,222,237
75,71,0,183,0,132,180,192,222,237
52,11736,0,38809,59,148,217,255,255,255
30,6739,0,44554,27,17,173,192,222,237
24,4051,0,450,0,132,180,192,222,237
44,10199,0,33738,0,132,180,192,222,237
60,0,0,110964,8,194,194,255,255,255
48,309,0,589,208,43,85,130,157,94
51,22,0,1024,0,132,180,192,222,237
79,4754,0,83253,180,11,67,255,255,255
48,11,0,3743,0,132,180,192,222,237
53,553,0,3102,44,207,68,255,255,255
69,538,0,6775,0,132,180,255,255,255
53,3967,0,20943,47,194,239,24,26,30
20,4244,0,1579,0,132,180,192,222,237
52,1078,0,1093,0,132,180,192,222,237
54,3,0,1570,179,57,0,255,255,255
40,0,0,115,0,132,180,192,222,237
66,4640,0,12800,0,132,180,192,222,237
51,289,0,2192,0,132,180,192,222,237
37,285,0,1385,0,153,185,94,212,220
72,50233,0,46994,0,132,180,192,222,237
61,5651,0,7756,47,194,239,24,26,30
49,158,0,347,0,132,180,192,222,237
46,2411,0,63789,136,153,153,255,255,255
58,1027,0,1434,0,132,180,192,222,237
30,24849,0,72365,0,132,180,192,222,237
43,3540,0,12924,0,154,185,255,255,255
37,14655,0,54235,59,148,217,192,222,237
53,146,0,1224,0,132,180,255,255,255
63,858,0,57755,153,0,0,223,223,223
55,2366,0,8199,0,132,180,192,222,237
70,16613,0,175999,0,132,180,192,222,237
79,559,0,7379,0,132,180,192,222,237
41,694,0,1041,74,145,60,180,176,112
67,25,0,102,104,43,113,219,233,237
46,3,0,100,0,132,180,192,222,237
37,1545,0,32769,0,132,180,192,222,237
72,49,0,312,0,132,180,192,222,237
60,491,0,61818,19,56,240,222,62,158
60,2472,0,12323,255,51,0,255,255,255
45,5,0,193,0,132,180,192,222,237
39,6805,0,30903,255,8,119,255,255,255
28,2300,0,16378,0,132,180,192,222,237
69,935,0,1353,0,132,180,192,222,237
44,10199,0,33737,0,132,180,192,222,237
21,1884,0,4309,0,132,180,192,222,237
39,3,0,164464,5,16,235,255,255,255
70,7268,0,8302,0,132,180,192,222,237
66,18606,0,87327,0,153,204,255,248,173
73,1680,0,2055,0,132,180,192,222,237
53,434,0,44365,146,102,204,255,255,255
72,2598,0,17543,43,40,22,137,181,162
70,30956,0,76407,59,148,217,255,255,255
80,2438,0,3241,0,132,180,192,222,237
64,216,0,413,0,153,204,255,248,173
22,5369,0,46122,245,234,166,223,223,223
68,19341,0,23684,204,51,102,255,255,255
39,30306,0,91119,146,102,204,255,255,255
72,50,0,26419,0,132,180,192,222,237
37,3266,0,3725,0,132,180,192,222,237
65,22044,0,30119,0,132,180,192,222,237
69,17058,0,20178,255,0,0,242,225,149
63,3,0,109,255,0,0,101,176,218
53,46019,0,27238,0,132,180,192,222,237
46,1578,0,3065,0,132,180,192,222,237
25,26444,0,29641,0,132,180,192,222,237
41,32886,0,356443,0,132,180,192,222,237
61,3573,0,9339,59,148,217,255,255,255
38,711,0,4530,0,132,180,255,255,255
38,13,0,191364,240,14,195,255,255,255
45,2,0,350,255,0,0,242,225,149
68,35,0,63,193,20,209,255,255,255
46,1000,0,1347,0,132,180,192,222,237
31,4184,0,61677,220,20,60,255,255,255
54,12552,0,62265,128,23,125,101,176,218
22,4546,0,1382,47,194,239,24,26,30
41,0,0,2547,0,132,180,192,222,237
35,6169,0,30259,0,132,180,192,222,237
42,2029,0,1554,0,132,180,192,222,237
35,986,0,50052,204,10,27,106,110,117
